time,N1,N2
501,0.5122177984618677,0.602213503605651
502,0.5786930381345143,0.5468404477078759
503,0.636859957239571,0.5888540159589237
504,0.5659685977707806,0.6174568420293073
505,0.6764949265639167,0.5678401985792341
506,0.6055234571605066,0.674971797304428
507,0.6754174936693204,0.6315077618657376
508,0.5774675995416259,0.6307596842461103
509,0.7208328266887788,0.5277636372891159
510,0.7487232994839519,0.573062169513781
511,0.6244668169695231,0.613005330169047
512,0.7318376472402075,0.6239552767611484
513,0.7587176477347859,0.5108993037153131
514,0.5945154099019034,0.6127057829092244
515,0.660396467295391,0.38166298842127455
516,0.5854029188427823,0.5248303893033697
517,0.7347964775542896,0.5618267276356802
518,0.6795299860420663,0.5310030356997945
519,0.6135261982172868,0.3595289098522664
520,0.608175503234569,0.3004202476047897
521,0.6701240251782451,0.34224199710844533
522,0.5653838454408544,0.3212719027965775
523,0.5097382635403849,0.3371470719090404
524,0.5010102603441133,0.3548831289903337
525,0.4841870178921367,0.3470520736078133
526,0.3868116457951054,0.21412248764413483
527,0.4968226494018789,0.14320621237990916
528,0.5133728256135228,0.2599768129899711
529,0.3675980605298547,0.24220230766670772
530,0.3208803491598439,0.34939181080516335
531,0.4394515177293562,0.21246496335568785
532,0.41585258616172815,0.22594065662386423
533,0.30211672558237845,0.2900438807868291
534,0.2698585933538457,0.27932442604635477
535,0.3233267956773134,0.1582303733683898
536,0.3327638750487247,0.27110463221486614
537,0.2892667917164528,0.2066416661551374
538,0.26154788965747333,0.2467847358180505
539,0.3245242879357948,0.28341992411616507
540,0.2969023248063254,0.25582842563406794
541,0.3791016630017242,0.20805307172458665
542,0.2829161723045087,0.33025033961425837
543,0.2550877762737253,0.3445570623128323
544,0.2906011268755785,0.4032863349725492
545,0.28392196387610735,0.37009833533143655
546,0.3814829441702704,0.3158590361652832
547,0.47652016961492194,0.5016491635724094
548,0.5472393672525235,0.49805263522173215
549,0.49451811589702827,0.6209615167282507
550,0.5107646031098143,0.5562179663504764
551,0.5882925563496078,0.5932101165938753
552,0.5456556774762295,0.4664343414976791
553,0.5099988722435704,0.5291687873823124
554,0.6318847627958485,0.5164192574390741
555,0.6478046745800602,0.500523952226724
556,0.5596579883310626,0.5908177222129182
557,0.6558643892068499,0.595596632293147
558,0.6773170087208319,0.5486841562719993
559,0.8018946144186955,0.7339877122372694
560,0.6825364685413041,0.5972255971395829
561,0.6314436438022085,0.6147137900099846
562,0.7682326236090875,0.5263123254833898
563,0.612399441017638,0.6094391475234877
564,0.5851335226827902,0.5384631618703204
565,0.6736078871187471,0.606784902644081
566,0.6820402066998325,0.5330699584738685
567,0.6076700730918634,0.5387511009109457
568,0.6657028939578294,0.4431089528260172
569,0.5964815085151013,0.39254490519768354
570,0.6081985138298732,0.45748536631145226
571,0.6315955439904047,0.3911219082004056
572,0.5635946879102328,0.394064690050997
573,0.5065631721309114,0.4063850621586472
574,0.5714052007984617,0.3509655749340351
575,0.521122855347329,0.27681496722389526
576,0.42888828804563556,0.23894441024850843
577,0.4736971851865558,0.304707152840197
578,0.34942632177413696,0.3047840234855364
579,0.4188862664747425,0.2351160864346643
580,0.44620188766949054,0.28028433719237766
581,0.45976903607125286,0.18685918576642335
582,0.3598222369182489,0.2127921440965727
583,0.3165613007426176,0.26041440401141414
584,0.35862676900844237,0.24102166227355054
585,0.29503659317392655,0.1755873499983396
586,0.3041131947137861,0.18752843174615724
587,0.24416293558720217,0.21225550548759337
588,0.3222047761456718,0.2941292383537001
589,0.2923646331534936,0.24993480097889859
590,0.40080349458195696,0.3152137218254103
591,0.2053413401541695,0.30467235887174915
592,0.2626981110010315,0.4142669414197152
593,0.3077917085575522,0.29998448521117116
594,0.31934485685986486,0.3920861452016019
595,0.39769619762754077,0.4420868499961324
596,0.47811593685768655,0.37699533676800934
597,0.44106264888379043,0.4120610258121478
598,0.3775126545397736,0.440888182366195
599,0.46110309149342704,0.4739585667148103
600,0.4037677016243641,0.4422761138200778
601,0.5136780337946275,0.5504058521710904
602,0.5771221952062574,0.5165310810685008
603,0.6091123990835414,0.5348126515564893
604,0.634026824883335,0.5384314030129803
605,0.6884926846027306,0.6407188055783315
606,0.5582235796459949,0.531451921422454
607,0.6978772211779106,0.5415277876985038
608,0.7962868569264486,0.5806904978048001
609,0.6997779496157026,0.5792985991918403
610,0.632865899953654,0.5180169007168509
611,0.7588216371346158,0.5906304823508597
612,0.7470496186023757,0.5597948583519361
613,0.6561574034392216,0.49194775835286664
614,0.7481805146834442,0.5702271140402426
615,0.6264212063132477,0.5808915738694642
616,0.7407181152417929,0.5368509086233282
617,0.7264977690656309,0.5476416548677451
618,0.679959148802808,0.5299966363942925
619,0.653888078425753,0.4139323072408704
620,0.7007782516954368,0.3259165938105403
621,0.64219687442554,0.38325733624629565
622,0.5623760785451234,0.3447389106825468
623,0.6260219913256928,0.33478612751449466
624,0.49809846904406746,0.26048713838363335
625,0.5909828767541863,0.34218365692923647
626,0.5077612146436752,0.34576143641675694
627,0.5036098614322911,0.3029891609588468
628,0.3746787040370983,0.2956769401023738
629,0.31364992743421594,0.21413956942613935
630,0.2696150175471309,0.18787824101836598
631,0.3843907070184545,0.21985554689213618
632,0.3130928443473323,0.022975749064397172
633,0.3137073201575923,0.15842112567123737
634,0.32238557110672,0.10107487375189038
635,0.2743951805368629,0.13993632379564097
636,0.30550142658923446,0.21107880358313963
637,0.3424503276948262,0.2273062666708652
638,0.2796161357827805,0.10749124137764257
639,0.28677385198011274,0.16507827831077504
640,0.29187662562100886,0.18969268280105206
641,0.3723812894809668,0.3176379774958598
642,0.3265325947959311,0.3097019921564251
643,0.3669014163534512,0.37817139924707194
644,0.40511569360162647,0.33320737954158414
645,0.4737463780383663,0.2838912317400848
646,0.336840526935776,0.5562278219525446
647,0.4140811760476952,0.4292015605251535
648,0.4174639986795888,0.46764926303203874
649,0.5598442229346627,0.5466906880811716
650,0.4144410864394343,0.4825717946283164
651,0.47832864931336194,0.5689400302819808
652,0.4928904460573237,0.5517562797640081
653,0.637539911951325,0.5622615737112631
654,0.5918370159127183,0.6708299415031648
655,0.6287939244785228,0.5620581767614345
656,0.6614337274498928,0.5206362167654055
657,0.7160638914001394,0.6191261362155439
658,0.6252464437525802,0.5119569754464011
659,0.6585236153019856,0.5820458966109624
660,0.6695937003154744,0.5250271060554715
661,0.6989971085554182,0.581674712580864
662,0.6466988656130979,0.5462445231002556
663,0.7083620213640618,0.47211198583470576
664,0.7115019031231961,0.6240549624483346
665,0.741499661088164,0.5049004825508796
666,0.6597567612054929,0.5478872037656463
667,0.591611424827406,0.5397465309337798
668,0.5802326075933628,0.5080976215701334
669,0.6214754429507823,0.44706941229809855
670,0.5758014644145353,0.4225992564656002
671,0.5325505430798168,0.3835865731034244
672,0.5152921931443146,0.39384222479536574
673,0.4965281313349814,0.34451788973904024
674,0.6091702846039677,0.3028091485496326
675,0.5060185577352625,0.29338641714140024
676,0.41516557770321705,0.3378704773377439
677,0.45611107335637285,0.2446295205162437
678,0.423758919605447,0.19239756758263055
679,0.4209703680362117,0.08892854573979542
680,0.42611031185093395,0.24133549387896944
681,0.3463368074178145,0.1448060724636662
682,0.391936855151321,0.22992331926963538
683,0.36511796087511217,0.163607418988074
684,0.3441534264764568,0.23631844667800253
685,0.33256360427159287,0.21862242983694563
686,0.30284797538815394,0.23824669570772633
687,0.3143647310274117,0.2762919796011788
688,0.3085829056541955,0.2672036594208002
689,0.37798403570733613,0.2536544051412369
690,0.3135789563985476,0.25059463072647226
691,0.22171611327287252,0.31694746591403644
692,0.4205119235009029,0.235248516811833
693,0.3596897437371344,0.34272942871233214
694,0.33993244124908495,0.30193886492221944
695,0.3574259511669693,0.35038355053137643
696,0.4646188067096717,0.2653671560740364
697,0.45942514697496967,0.49385056030934793
698,0.4348210797359145,0.4876749010065573
699,0.5069269230792829,0.4768189978849588
700,0.4076157699995328,0.5643051096313841
701,0.48324082225399095,0.540289467590896
702,0.5696020657744121,0.6065179783511846
703,0.5820622943881575,0.5473248975567322
704,0.5108960146361463,0.5112483729081784
705,0.5747949279373192,0.6140656836223989
706,0.602470587032114,0.5404010581799837
707,0.7063488693561757,0.5653812285389186
708,0.637432237342754,0.5793237023052261
709,0.6711361597337376,0.5489981946893123
710,0.7295937269796358,0.5421742671447656
711,0.7195293956414519,0.6362274395092758
712,0.6929293237687274,0.6279136676914315
713,0.6381419034846499,0.5497463184454474
714,0.6585133591245919,0.582817513041337
715,0.7139596461548041,0.5466849276958335
716,0.6148607243429964,0.4537509095094911
717,0.6690053208393465,0.5641264164157135
718,0.6644391442760813,0.5153803597595222
719,0.661678516191966,0.43365072343587335
720,0.6351288226335884,0.45600385510203156
721,0.5901400775048044,0.4461333469593767
722,0.5485669983161164,0.3106357704037377
723,0.6196364027397832,0.3184379036988222
724,0.4935809239736341,0.276488368791446
725,0.5194776476543211,0.3293362139111859
726,0.42303269542622124,0.13884380698565665
727,0.41646915281995234,0.24576214786630743
728,0.37035299724199305,0.22430511272167264
729,0.4229905880547566,0.18798009683172334
730,0.4242051857699368,0.2375349176871709
731,0.30290916109268773,0.27292644608339417
732,0.302350053632597,0.24403048819461004
733,0.23212282428452857,0.14121231621698255
734,0.2932236609102848,0.19451400048228057
735,0.29461351831072885,0.1968194253222682
736,0.3447402642032614,0.30801619729114327
737,0.27275761711083246,0.1994777765518903
738,0.23285135852025515,0.2547689343773694
739,0.3221477286024845,0.2266270054449733
740,0.23193559229045724,0.2698894244896911
741,0.3171587842869751,0.3201414609889882
742,0.3717307568078169,0.3219991034859203
743,0.38180329913503436,0.3386860702769813
744,0.3230440369829719,0.33265667592398596
745,0.29482335094974854,0.5276547205658291
746,0.3278788309353375,0.4639304535684547
747,0.40342010573675074,0.4582593227899617
748,0.3936828871127712,0.46653943772245127
749,0.43202013633039593,0.4713242935323078
750,0.4978639308133238,0.47480361355533557
751,0.4687843811321186,0.47656239831149416
752,0.5328657253651657,0.5563648776899939
753,0.5629606413538513,0.5868470404946401
754,0.5993240922684364,0.5678039389695572
755,0.6905693084352198,0.4588209277435771
756,0.5976239422546836,0.6058184036896982
757,0.718978299265347,0.6364371144178944
758,0.6856206431067107,0.5132913689145986
759,0.6634080471073595,0.5482128026310698
760,0.7335913776112141,0.6595752309903231
761,0.6784783250309246,0.5133849205189169
762,0.7062358067416182,0.5656544853038831
763,0.7491246293603632,0.5655465196372126
764,0.7648736356073894,0.599883622093573
765,0.6864331133040927,0.622620859264804
766,0.6919485999027966,0.5083599647755424
767,0.696252031277585,0.40604917451128625
768,0.6968484458740843,0.544734932783447
769,0.5726338385309016,0.3999075371019986
770,0.5676985642456,0.3210444932054113
771,0.5391765423273931,0.32167807144941596
772,0.6334342622310856,0.3748450418742634
773,0.5983629143080986,0.4013990744198478
774,0.5184369647643414,0.3066809461545481
775,0.4865199838208836,0.27764306259783667
776,0.38088808707127697,0.36880384913888103
777,0.5116475608072673,0.2594071756345059
778,0.4744924040488542,0.2865537611080411
779,0.3607311317884655,0.19482200865844188
780,0.41809076641900933,0.2604928395280655
781,0.3195298887629552,0.1864449253478721
782,0.30301112565321453,0.21417615826373615
783,0.3386453290603999,0.1819642768308547
784,0.27015358011711366,0.239245567348964
785,0.3308345691251306,0.17546258079217336
786,0.26547523238621623,0.2865765178326492
787,0.276725553378392,0.283664216976904
788,0.2938365126197993,0.24522041138913916
789,0.38083174486625226,0.23857975291624134
790,0.32230494747813004,0.26680787228674246
791,0.3270617605148068,0.4192903150730325
792,0.36563118909958675,0.2638345784667011
793,0.37879356755121907,0.3540585802680036
794,0.32705685372748916,0.29744484493293394
795,0.40305705599630864,0.3298950733757069
796,0.38917302965362566,0.4135525037482146
797,0.5097616299551035,0.4667851931972583
798,0.43690282414238063,0.4267632845112149
799,0.5122010670465901,0.5206174265634091
800,0.5764504401991166,0.6379400939605455
801,0.5264982832224061,0.524554315041111
802,0.4948743972457743,0.5089077472538261
803,0.5106649296839649,0.5425730558794516
804,0.6001480225982219,0.5683659840192272
805,0.5445895919630006,0.4891482923419343
806,0.6148204373487995,0.5055725003143218
807,0.6614912449051878,0.5956105474700788
808,0.6224422456331355,0.6013598313232017
809,0.6285700848798862,0.6403213009753599
810,0.7092829580332104,0.6516645287223438
811,0.699352746517716,0.5043374331282459
812,0.6746670187346347,0.5856763069826241
813,0.7686964542151487,0.6340344692113826
814,0.598918653642348,0.4829285463223997
815,0.7034529979006112,0.5333408689135778
816,0.5983450346807431,0.507731469356956
817,0.6907425114609731,0.520968688435678
818,0.6204106158194598,0.4563531001236687
819,0.5941747834421256,0.43843326743447647
820,0.6050055756696394,0.35820277129545725
821,0.5438649267609273,0.4815755240623003
822,0.5728729228552615,0.35329514618196506
823,0.5643616568678316,0.2855226156376203
824,0.4984461542852273,0.28712113609964746
825,0.4772953255261449,0.3442846076778274
826,0.42882606300076714,0.29492773422251556
827,0.4391064567744204,0.21898803276937034
828,0.3846747677933127,0.23390568663119646
829,0.46816511573884984,0.27992714730988183
830,0.35918099131361064,0.26064623486691746
831,0.33899819629485917,0.22808056421871806
832,0.3973235925453472,0.21782542752353157
833,0.3416777947489761,0.30400902970139465
834,0.26869735327742267,0.2049767456935173
835,0.27181710303371265,0.19248519357245555
836,0.25891556584436315,0.19937869896260993
837,0.31576682562933067,0.14873077487870046
838,0.20355620411316871,0.2500552595772527
839,0.23392808463439163,0.20557694247538244
840,0.3274375760839401,0.23489397059411893
841,0.3464978553735835,0.30453497100037735
842,0.2807753973947786,0.409908801391134
843,0.3380776069646875,0.33326675772155945
844,0.31088472566496594,0.35740889773814954
845,0.3777269472577862,0.41965641947141696
846,0.3559139533792209,0.4451655700684364
847,0.41452120201668385,0.4071137245555487
848,0.4445791523047831,0.3844949672558657
849,0.5627498384741789,0.5139590316100161
850,0.475284862405307,0.4544981232964316
851,0.5278907197822511,0.5461993967571189
852,0.5789520524080708,0.5922854408625396
853,0.5745148771927752,0.5175432068089387
854,0.5858010672736242,0.5482317523565907
855,0.6847270754217192,0.5677561475189657
856,0.6095948767509515,0.5942149810266705
857,0.7281555852400362,0.6307164142610667
858,0.7092109936013967,0.4838343371014764
859,0.6888312724539685,0.6374270559758642
860,0.6324483619835134,0.6076686831649957
861,0.6541252038202798,0.5517779893378068
862,0.6114032284775445,0.564802760521148
863,0.6628987078595416,0.5344305899113759
864,0.713648822616223,0.5451360098283597
865,0.6698724938860845,0.4875325314660646
866,0.6694902648716652,0.45362619879807037
867,0.6730152876352704,0.5472243089430742
868,0.6439332620171949,0.487366213476373
869,0.5867604872667322,0.5343449971754411
870,0.6291263569158783,0.34845232449470287
871,0.5420673027255524,0.35387365998887477
872,0.5901828198871776,0.31666245907428114
873,0.5407833046916966,0.3215776227028462
874,0.5186926618188051,0.35189924593862015
875,0.5141372572248399,0.27045904078238664
876,0.4403556029026987,0.3075272571768006
877,0.47256434586708473,0.2317966035082215
878,0.42342289288203344,0.2395767916299138
879,0.4086023375343721,0.2945973154471911
880,0.3362724186412269,0.21523419578728992
881,0.3107856778321063,0.13983994917737508
882,0.2921603221496043,0.19036469334856615
883,0.3401762845679256,0.11608960684928388
884,0.31230407004142813,0.19206070030718705
885,0.31171462928601706,0.18191036207002897
886,0.34313633936018684,0.1324025550562256
887,0.28034179609609144,0.20804395964686218
888,0.3330694197672637,0.16938891291607366
889,0.37864243523280333,0.25213694019428684
890,0.36203381976537996,0.26744499288603685
891,0.31922716207974,0.3929083093156607
892,0.40029349035973383,0.31777914627461024
893,0.37500260879359243,0.34252512963409465
894,0.45393785530601666,0.34898803428165065
895,0.35931694782857515,0.3808792670368241
896,0.34106883890061657,0.3327796830749233
897,0.471590223068164,0.4815053986138017
898,0.478999966300187,0.4804367041361643
899,0.4628806552106218,0.4311338495904588
900,0.5181001821285348,0.47612841170731757
901,0.5715887809925576,0.4605874601737991
902,0.552823054096443,0.5300626683963588
903,0.6275685507269294,0.5446381973126486
904,0.6576053410220991,0.5795950283676427
905,0.5800379463673234,0.6325700840900097
906,0.6433266284624614,0.6625269869161099
907,0.683307106160793,0.5424498905497779
908,0.634229873938504,0.6692943937175708
909,0.7031736003821545,0.5411852656320641
910,0.6285776143427929,0.6467826375118418
911,0.7174736555703285,0.6187859093594373
912,0.7559128880628039,0.6436799263987739
913,0.5623644404048718,0.5613290048839258
914,0.6990706636201138,0.4894135156460922
915,0.6728913654238072,0.4861151066698147
916,0.682035645802464,0.563098526725608
917,0.7246595888434071,0.5523550779483721
918,0.6628218536144659,0.542361692010849
919,0.6849986886043046,0.38974288253214784
920,0.5097479580649987,0.4698776519358575
921,0.6338851302529227,0.44148419651307463
922,0.5301511527671433,0.34065448720509306
923,0.562358850273242,0.3174682790730642
924,0.581660889128351,0.2960055310291532
925,0.43871737755229856,0.27069232616248784
926,0.42428182538440773,0.35271957778611607
927,0.474366284129858,0.29099688279183716
928,0.4354338236888336,0.22287625147025728
929,0.42294292700951297,0.23693946700942287
930,0.34624978526648414,0.28506377919190795
931,0.40057723431003245,0.18622878343454452
932,0.3663697331750152,0.1653344952347211
933,0.33475305703970476,0.17445396311157335
934,0.2710289769530615,0.2972261335925566
935,0.29598177292646016,0.1711982206256471
936,0.28410897574935184,0.17419101067505421
937,0.29381752287634066,0.28143104454928897
938,0.3465450083646389,0.2471828828106876
939,0.30484088458937214,0.2910594559103485
940,0.28689777994569277,0.19910840291037396
941,0.27257408670703565,0.3361980269885191
942,0.17340221984604334,0.3500555322276304
943,0.39557883642625885,0.2944599902532405
944,0.41956411568813484,0.3742497950950963
945,0.32657323459185655,0.3682672874106946
946,0.3759753761396601,0.4337706555431019
947,0.42911935592620115,0.44218731426372465
948,0.42006654482170314,0.44064877938321645
949,0.5271852144173752,0.5127068844394089
950,0.5590751681476227,0.4653382146945636
951,0.46587605130610754,0.6181922922253663
952,0.5459278782547987,0.5265565994932404
953,0.5111514318950883,0.5864653440982582
954,0.6236283799981566,0.6158535164465293
955,0.58749183632596,0.4899682526221762
956,0.6088857238025013,0.6495658196600986
957,0.6327045906571515,0.5779524092036147
958,0.7294916647293619,0.6195004069497502
959,0.6977632808607425,0.7342141658948738
960,0.6238951529843506,0.623388471913627
961,0.647663385277094,0.5540077991532292
962,0.7702018756663938,0.535452997068473
963,0.7191193343586857,0.5380671182980438
964,0.7292225753981414,0.5636249303630956
965,0.5918732838200083,0.5684253828359773
966,0.6857646828046211,0.4423052743824759
967,0.5829688649393232,0.4920334616435194
968,0.6340588611095622,0.4760959269368833
969,0.6326261320235134,0.3986004120427943
970,0.6173295887965943,0.45947086419844935
971,0.569531147352534,0.4094429725841267
972,0.6145250560644804,0.3250655713687329
973,0.5409161297327265,0.3698940865727508
974,0.5191505796694454,0.38084863421323295
975,0.489420231615388,0.22484035997734608
976,0.4346123026418189,0.4188151995939435
977,0.5295690711963261,0.34003678048236663
978,0.4441991564424006,0.1871382606153681
979,0.4222762607035787,0.2700424039269522
980,0.4036785685651075,0.2573264076713175
981,0.3854106660569907,0.2367189536976904
982,0.4204618294115131,0.20892371258139047
983,0.3237269468517549,0.15827542148544002
984,0.2367997250526705,0.17002688609593597
985,0.2864273608103079,0.26790473991904784
986,0.2006830873970169,0.19294733921238746
987,0.3203210084460795,0.20992246572800177
988,0.3023070292501298,0.23398815870282552
989,0.39971536954917763,0.1806229267697651
990,0.16480776155024632,0.27001224114911976
991,0.32152535605768895,0.2908952567718036
992,0.33878032353669607,0.19855919166128422
993,0.28591457062538167,0.37077546810611983
994,0.44522431303770554,0.40830601649377246
995,0.40030982860536085,0.36716107988826147
996,0.4515747705355431,0.3759284691125179
997,0.39103703883316404,0.4295157701272477
998,0.582886671242409,0.47582840748012994
999,0.4661164598554279,0.5456740440462764
